filename,condition,subject,band,wasserstein_h0,wasserstein_h1,n_windows,tau,corr_mean_persistence_r,corr_mean_persistence_p,corr_total_persistence_r,corr_total_persistence_p,corr_persistence_entropy_r,corr_persistence_entropy_p,corr_max_persistence_r,corr_max_persistence_p,corr_n_features_r,corr_n_features_p
bb14_ut07.mat,fast,bb14,gamma,18.955826988798012,1.3033690082750522,15,2,0.6428571428571428,0.009739944695595262,0.15714285714285714,0.5759526006037947,-0.04285714285714285,0.8794603130258999,0.03214285714285714,0.9094621170945906,-0.10344844623128946,0.7137067304865573
bb14_ut10.mat,fast,bb14,delta,13.587532934137379,0.8529367069178012,15,85,-0.023388379055940926,0.9340624526436353,-0.5825832601207103,0.02266633790660383,-0.2354358281029439,0.3982769950641796,0.47202001367444407,0.07565234892505833,-0.5843709408045319,0.02215496201557311
bb14_ut10.mat,fast,bb14,theta,17.288423591735594,1.6100645041368153,15,13,0.2642857142857143,0.3411737579900821,-0.4642857142857142,0.08125098075549496,-0.3607142857142856,0.18655437415416354,0.17857142857142855,0.5242843600465525,-0.3681053410971797,0.17702750075190843
bb14_ut10.mat,fast,bb14,alpha,16.967798012472045,1.475325860392926,15,7,0.014285714285714282,0.9596997645989476,0.05357142857142857,0.8496099367776071,0.3714285714285714,0.17284974708033998,-0.07857142857142857,0.7807545523090466,0.6189199235783232,0.013892147608712447
bb14_ut10.mat,fast,bb14,beta,14.242769190256748,1.1336236439913647,15,4,-0.21071428571428572,0.450957865215285,0.007142857142857141,0.9798442277615982,-0.5785714285714285,0.02384665876299661,0.06071428571428571,0.8298120954425188,-0.38160861195408574,0.16045721524695766
bb14_ut10.mat,fast,bb14,gamma,19.805626890087506,1.4205537707680425,15,2,-0.1928571428571428,0.4910487016052232,0.3142857142857143,0.2539400163236714,-0.1714285714285714,0.5412721760996331,-0.33571428571428563,0.22121153763932594,0.16163585753564597,0.5649464749880331
bb14_ut11.mat,fast,bb14,delta,15.23621239200813,0.8783547535942071,15,55,-0.25,0.36884629178393047,-0.035714285714285705,0.8994469934720875,-0.321715946158685,0.24227412212641852,0.46071428571428563,0.08393338135031411,-0.5740935765764116,0.025218677325950938
bb14_ut11.mat,fast,bb14,theta,16.89233466607102,1.6888087134993233,15,12,-0.28571428571428564,0.3019363513225493,-0.3071428571428571,0.2654726857102779,-0.24642857142857136,0.37595051597380524,0.10357142857142855,0.7133796306287292,-0.2911397165223302,0.2924404283170482
bb14_ut11.mat,fast,bb14,alpha,18.363273353477098,1.448635253234836,15,7,0.2785714285714285,0.3147094732307908,0.125,0.6571356681869504,0.2321428571428571,0.40509874069364893,0.5035714285714286,0.05565451716115848,0.09091450085853371,0.7472774881377371
bb14_ut11.mat,fast,bb14,beta,14.807761723705704,1.0928108135599213,15,4,-0.09999999999999999,0.7228973252791182,0.0035714285714285704,0.9899214068809781,-0.021428571428571425,0.9395779040128779,0.5071428571428571,0.05366366378080588,0.13396322154839893,0.6340877028924814
bb14_ut11.mat,fast,bb14,gamma,18.960662287718588,1.2679113360469307,15,2,-0.3857142857142856,0.1556307945859602,-0.13928571428571426,0.6205460876279014,0.6321428571428571,0.011457541540078888,0.09285714285714285,0.742045009907367,0.6603500059302128,0.007374499318114597
bb14_ut14.mat,fast,bb14,delta,15.75226998629244,0.8656030483789436,15,49,-0.22142857142857136,0.42771371901637,-0.0035714285714285704,0.9899214068809781,-0.06126374746329801,0.8282929334480269,0.017857142857142853,0.9496353041738621,-0.04355724051843767,0.8775047886175462
bb14_ut14.mat,fast,bb14,theta,17.71835006461979,1.7087613397579935,15,12,0.3571428571428571,0.19127476343157904,0.34642857142857136,0.2058959920935512,0.24642857142857136,0.37595051597380524,0.05357142857142857,0.8496099367776071,-0.10799419621336423,0.7016474334705891
bb14_ut14.mat,fast,bb14,alpha,17.887465647456352,1.4682715704381644,15,6,-0.021428571428571425,0.9395779040128779,0.3428571428571428,0.21092379341475206,0.2071428571428571,0.4588428049634703,0.06428571428571428,0.8199479653196377,0.2881672731832253,0.2976209014809067
bb14_ut14.mat,fast,bb14,beta,14.91875188936682,1.1188002318112642,15,3,-0.1928571428571428,0.4910487016052232,0.07142857142857141,0.8002959873970544,0.44999999999999996,0.09235737494812256,0.1714285714285714,0.5412721760996331,0.4762971983020343,0.07267775239745504
bb14_ut14.mat,fast,bb14,gamma,19.628274852719173,1.3014717077253835,15,2,0.2714285714285714,0.3277893068411727,-0.2071428571428571,0.4588428049634703,-0.4142857142857142,0.12471544223657098,0.22142857142857136,0.42771371901637,-0.34900770748309395,0.20231311613158576
bb15_ut01.mat,fast,bb15,delta,15.093185324323068,0.8912953416191504,15,47,0.3548409889526637,0.19435770443162073,0.08960631034158174,0.7508068739265478,-0.3043058343448684,0.2701397062045105,0.13620159171920423,0.6283793496135369,-0.32171074478781364,0.24228217060757787
bb15_ut01.mat,fast,bb15,theta,18.085659445231265,1.600225568483656,15,11,0.10714285714285714,0.7039010016261615,0.39999999999999997,0.13959512937214466,0.06071428571428571,0.8298120954425188,0.32499999999999996,0.23722543823723408,-0.06564790673437643,0.8161921583716414
bb15_ut01.mat,fast,bb15,alpha,18.686469373663737,1.4940888576389086,15,7,0.11071428571428568,0.6944626472070963,-0.06428571428571428,0.8199479653196377,0.2642857142857143,0.3411737579900821,-0.13214285714285715,0.6387442188840665,-0.24909461164739552,0.3706402860986442
bb15_ut01.mat,fast,bb15,beta,16.06589509074102,1.3360782540419338,15,4,-0.21071428571428572,0.450957865215285,0.21428571428571427,0.44314093482351424,0.4392857142857142,0.10136057119347243,0.05714285714285713,0.8396998687415758,-0.14600557119976879,0.6036098762535921
bb15_ut01.mat,fast,bb15,gamma,22.88323141350243,1.6091380548613436,15,2,0.2642857142857143,0.3411737579900821,0.3107142857142856,0.2596673973372179,0.2178571428571428,0.43539267351553756,0.2571428571428571,0.35486036365060913,0.050541598583390496,0.8580336371687578
bb15_ut02.mat,fast,bb15,delta,13.73623436841538,0.8030273697332232,15,82,-0.1509613557247096,0.5912383121274409,0.22750514172597078,0.41480945423528215,0.14806714369051413,0.5984509610692874,-0.21262162778128113,0.44677468415153054,0.35917038994550204,0.1885855804614794
bb15_ut02.mat,fast,bb15,theta,18.934480333790614,1.7199473023105578,15,12,0.0857142857142857,0.7613341261907667,-0.1607142857142857,0.5671967045803448,0.5142857142857142,0.04983923347142064,0.08214285714285713,0.7710285652881772,0.2500148773609677,0.3688168525473444
bb15_ut02.mat,fast,bb15,alpha,19.922797636845385,1.6183577953859773,15,7,0.15714285714285714,0.5759526006037947,0.18214285714285713,0.5158816817070392,0.0857142857142857,0.7613341261907667,-0.1357142857142857,0.6296204418728145,-0.06533672160969903,0.8170498269580816
bb15_ut02.mat,fast,bb15,beta,16.594376382426244,1.260445606917152,15,4,-0.3285714285714285,0.23180969720615968,0.16785714285714282,0.5498555542278019,0.06071428571428571,0.8298120954425188,0.06785714285714285,0.8101088187105131,0.2506788327499435,0.36750433001991145
bb15_ut02.mat,fast,bb15,gamma,22.75992417640961,1.3955759317791148,15,2,0.5821428571428571,0.022793687126414258,0.7,0.0036660678988013817,0.30357142857142855,0.27135583600386853,0.021428571428571425,0.9395779040128779,0.26846846846846845,0.3332991873129094
bb15_ut03.mat,fast,bb15,delta,15.618084169059484,0.84046646962676,15,43,0.1876676352592329,0.5030056180461895,-0.31635401372270694,0.2506587869042694,-0.0774751635066629,0.7837461139927256,-0.07506705410369317,0.7903273484871344,-0.13337620264061326,0.6355879243133418
bb15_ut03.mat,fast,bb15,theta,18.67145351386395,1.6184848595107857,15,10,-0.08928571428571427,0.751672517350277,-0.5357142857142856,0.03956697222954947,-0.4392857142857142,0.10136057119347243,-0.06071428571428571,0.8298120954425188,-0.26216599222654896,0.3452040017242689
bb15_ut03.mat,fast,bb15,alpha,20.049923412647654,1.5707261679314706,15,7,0.06071428571428571,0.8298120954425188,0.010714285714285713,0.9697698761545686,0.23928571428571427,0.39037931192023567,-0.10714285714285714,0.7039010016261615,-0.1353059763047737,0.6306610507537693
bb15_ut03.mat,fast,bb15,beta,17.246821729837368,1.2167461857280388,15,3,-0.021428571428571425,0.9395779040128779,-0.010714285714285713,0.9697698761545686,-0.024999999999999998,0.9295289708192378,-0.007142857142857141,0.9798442277615982,0.32547717849367547,0.23649733548004404
bb15_ut03.mat,fast,bb15,gamma,21.860862947947883,1.4632530740791796,15,2,0.3214285714285714,0.24271904680166836,0.1464285714285714,0.602549920983054,0.2178571428571428,0.43539267351553756,0.38928571428571423,0.15151193679039388,-0.31441492478724126,0.25373426639970076
bb15_ut04.mat,fast,bb15,delta,15.133223176063414,0.8564841950434068,15,34,0.5464285714285714,0.03506666021670988,0.2821428571428571,0.30828445682005556,0.1233244460274959,0.6614769268784191,0.6321428571428571,0.011457541540078888,0.04471514954377965,0.8742719449911606
bb15_ut04.mat,fast,bb15,theta,18.370594646085884,1.641079587047474,15,11,-0.4428571428571427,0.0982940655468714,-0.19999999999999998,0.4748139645221684,-0.035714285714285705,0.8994469934720875,0.125,0.6571356681869504,-0.20089694178325812,0.4727938446232949
bb15_ut04.mat,fast,bb15,alpha,19.90947550495686,1.6858635963698558,15,6,0.028571428571428564,0.9194899083821857,-0.23928571428571427,0.39037931192023567,-0.24285714285714283,0.38312834183934175,-0.4071428571428571,0.13201266377985377,-0.3751128666565883,0.16829438650476577
bb15_ut04.mat,fast,bb15,beta,16.90551521365612,1.1985088116697302,15,4,-0.3285714285714285,0.23180969720615968,0.13928571428571426,0.6205460876279014,0.1928571428571428,0.4910487016052232,-0.27499999999999997,0.3212111733193767,0.09592952666569729,0.7337910263775007
bb15_ut04.mat,fast,bb15,gamma,23.78063234339419,1.6471965408801994,15,2,0.15357142857142855,0.5847640949410158,0.017857142857142853,0.9496353041738621,-0.2071428571428571,0.4588428049634703,-0.13214285714285715,0.6387442188840665,0.05263157894736842,0.8522213850553537
bb15_ut05.mat,fast,bb15,delta,16.111148425775074,1.022955580178595,15,29,0.3,0.27731678036838386,0.33928571428571425,0.2160289253419548,0.36917799860731676,0.17567187287445396,0.21428571428571427,0.44314093482351424,0.23933209647495354,0.3902846766979564
bb15_ut05.mat,fast,bb15,theta,19.815333944917164,1.64965661348944,15,11,0.2964285714285714,0.28335542843426287,0.06785714285714285,0.8101088187105131,0.06428571428571428,0.8199479653196377,-0.22142857142857136,0.42771371901637,0.3495518191897022,0.2015623823729955
bb15_ut05.mat,fast,bb15,alpha,19.467877774048937,1.5884958984868833,15,6,-0.08214285714285713,0.7710285652881772,0.11071428571428568,0.6944626472070963,-0.06785714285714285,0.8101088187105131,0.1464285714285714,0.602549920983054,0.26274290748116247,0.3441044764830953
bb15_ut05.mat,fast,bb15,beta,17.057219188052787,1.3128006318969372,15,4,-0.41785714285714276,0.1211725360218785,-0.10714285714285714,0.7039010016261615,0.4535714285714285,0.08948590014302728,-0.3107142857142856,0.2596673973372179,0.18034448399276512,0.5201051122257174
bb15_ut05.mat,fast,bb15,gamma,23.71494012714277,1.539827705057856,15,2,-0.35357142857142854,0.19607167843419876,0.1857142857142857,0.5075409629336737,-0.06785714285714285,0.8101088187105131,0.04285714285714285,0.8794603130258999,-0.004520862185316707,0.9872422791560954
bb15_ut06.mat,fast,bb15,delta,15.017834296220673,0.8127507082134062,15,90,0.4869035276191338,0.06566546047505764,-0.0042524325556256215,0.9879997267210634,-0.4491822635438235,0.09302387759224845,0.4443792020628775,0.09700718166431282,-0.31584504910579436,0.251463803229883
bb15_ut06.mat,fast,bb15,theta,18.91804162034584,1.6669289371340388,15,12,-0.2678571428571428,0.3344436005123538,-0.04285714285714285,0.8794603130258999,-0.03214285714285714,0.9094621170945906,0.1357142857142857,0.6296204418728145,-0.17525421124244836,0.5321437012234009
bb15_ut06.mat,fast,bb15,alpha,18.947726037056608,1.34082095208703,15,7,-0.33928571428571425,0.2160289253419548,-0.23928571428571427,0.39037931192023567,0.2964285714285714,0.28335542843426287,0.3285714285714285,0.23180969720615968,-0.012969391432215344,0.9634107269177081
bb15_ut06.mat,fast,bb15,beta,17.499571057038064,1.3623032944488862,15,4,-0.38928571428571423,0.15151193679039388,-0.16785714285714282,0.5498555542278019,0.021428571428571425,0.9395779040128779,-0.1928571428571428,0.4910487016052232,-0.3105341979089143,0.2599582617087624
bb15_ut06.mat,fast,bb15,gamma,22.954053448903675,1.6729279638172083,15,2,-0.18214285714285713,0.5158816817070392,-0.125,0.6571356681869504,-0.18928571428571428,0.49926303323854526,-0.3321428571428571,0.2264717590707243,0.28649244680780345,0.30056341866092484
bb15_ut07.mat,fast,bb15,delta,14.869235769902202,0.8399770932353855,15,43,-0.6928571428571427,0.0041902329602981365,-0.3428571428571428,0.21092379341475206,-0.4255248859601851,0.11380100835183467,-0.7607142857142856,0.0009911286119823719,-0.48326278566522446,0.06801480869032644
bb15_ut07.mat,fast,bb15,theta,18.993924218674213,1.7205150811273204,15,10,-0.10357142857142855,0.7133796306287292,-0.11071428571428568,0.6944626472070963,0.2785714285714285,0.3147094732307908,-0.07142857142857141,0.8002959873970544,0.3628253419195012,0.18380005665882973
bb15_ut07.mat,fast,bb15,alpha,19.5620565865391,1.5329189763507514,15,7,-0.10357142857142855,0.7133796306287292,0.07142857142857141,0.8002959873970544,0.0857142857142857,0.7613341261907667,-0.11428571428571425,0.6850657626568972,-0.23065055139193796,0.40821029183509816
bb15_ut07.mat,fast,bb15,beta,17.478969872796146,1.3020505010410752,15,4,-0.039285714285714285,0.8894459296739485,0.028571428571428564,0.9194899083821857,0.08214285714285713,0.7710285652881772,-0.2714285714285714,0.3277893068411727,0.16211723569297423,0.563772582486535
bb15_ut07.mat,fast,bb15,gamma,23.02563571879445,1.3432207412653188,15,2,0.30357142857142855,0.27135583600386853,0.04285714285714285,0.8794603130258999,-0.4428571428571427,0.0982940655468714,-0.0964285714285714,0.7324528633867308,-0.16984566497045456,0.5450691782529837
bb15_ut09.mat,fast,bb15,delta,17.312484576606572,1.1798780859622398,15,28,-0.4964285714285714,0.05979741374992401,-0.3214285714285714,0.24271904680166836,-0.39641248358604597,0.14351226086840993,0.035714285714285705,0.8994469934720875,-0.18704659850018573,0.504445514893785
bb15_ut09.mat,fast,bb15,theta,18.394046061299427,1.690018571736959,15,11,0.13928571428571426,0.6205460876279014,0.18214285714285713,0.5158816817070392,-0.1928571428571428,0.4910487016052232,-0.13928571428571426,0.6205460876279014,0.08326368094388667,0.7679826955614171
bb15_ut09.mat,fast,bb15,alpha,19.668393976076345,1.5766520355543026,15,7,-0.3214285714285714,0.24271904680166836,0.32499999999999996,0.23722543823723408,0.07142857142857141,0.8002959873970544,0.04642857142857142,0.8694915255450946,0.5828247618143214,0.02259673460068085
bb15_ut09.mat,fast,bb15,beta,16.083744383840145,1.170692556757843,15,3,0.47857142857142854,0.07113080825563321,0.48214285714285704,0.06874953772064366,-0.06071428571428571,0.8298120954425188,0.3428571428571428,0.21092379341475206,-0.13262390094377585,0.6375124758788865
bb15_ut09.mat,fast,bb15,gamma,21.980474902240985,1.414004034145052,15,2,-0.12857142857142856,0.6479163294665075,0.010714285714285713,0.9697698761545686,-0.2821428571428571,0.30828445682005556,0.0,1.0,0.16666774884045077,0.5527270969736715
bb15_ut10.mat,fast,bb15,delta,14.759294506033212,0.8069157081761525,15,85,-0.11056324644626618,0.6948609731531739,0.25514595333753737,0.3587403486247036,0.3018408052601845,0.27423464785339324,0.10631081389064057,0.7061057035500556,0.374136221333169,0.16949414041558752
bb15_ut10.mat,fast,bb15,theta,18.770361131094457,1.5934279195291752,15,13,0.46071428571428563,0.08393338135031411,0.09285714285714285,0.742045009907367,-0.25,0.36884629178393047,0.2678571428571428,0.3344436005123538,-0.23423575512712,0.4007559967394104
bb15_ut10.mat,fast,bb15,alpha,19.496014675274804,1.604282826496188,15,7,-0.42857142857142855,0.11096021426087677,0.06785714285714285,0.8101088187105131,0.15,0.5936302027425882,0.08214285714285713,0.7710285652881772,-0.18184586129786676,0.5165780882202184
bb15_ut10.mat,fast,bb15,beta,16.888324677093227,1.235429002211094,15,4,-0.42142857142857143,0.11769939585541649,0.075,0.7905107941552679,0.35357142857142854,0.19607167843419876,0.1928571428571428,0.4910487016052232,-0.22352950329827365,0.4232291162639402
bb15_ut10.mat,fast,bb15,gamma,24.322986701786743,1.6528900891995872,15,2,-0.007142857142857141,0.9798442277615982,0.12142857142857141,0.6664011137233894,0.22499999999999998,0.420104686907635,0.12142857142857141,0.6664011137233894,-0.05312246355766772,0.8508572430430483
bb15_ut11.mat,fast,bb15,delta,15.569576490802888,0.939027976324481,15,55,0.04285714285714285,0.8794603130258999,-0.27499999999999997,0.3212111733193767,-0.01608579730793425,0.9546262478858054,0.4928571428571427,0.06195100671416867,0.1872168927361615,0.5040504913378031
bb15_ut11.mat,fast,bb15,theta,19.078843210779215,1.7308721329033334,15,12,-0.049999999999999996,0.859540943467457,0.08928571428571427,0.751672517350277,-0.13928571428571426,0.6205460876279014,-0.22499999999999998,0.420104686907635,-0.1464740188714829,0.6024360825011865
bb15_ut11.mat,fast,bb15,alpha,19.919271558546676,1.5424551398560131,15,7,0.37499999999999994,0.16843274984674558,0.38928571428571423,0.15151193679039388,0.37857142857142856,0.16409082655922064,0.48571428571428565,0.06642631232518958,0.09025329571341854,0.7490607852516498
bb15_ut11.mat,fast,bb15,beta,17.035426591203304,1.2548982377588742,15,4,-0.10714285714285714,0.7039010016261615,-0.1964285714285714,0.4828987562716336,-0.42499999999999993,0.11429547548052224,-0.075,0.7905107941552679,0.2463701520240634,0.3760673358766309
bb15_ut11.mat,fast,bb15,gamma,22.46399611242902,1.4234904739828023,15,2,0.3714285714285714,0.17284974708033998,0.42142857142857143,0.11769939585541649,-0.1964285714285714,0.4828987562716336,-0.07857142857142857,0.7807545523090466,0.39587137407645645,0.1441094443174624
bb15_ut12.mat,fast,bb15,delta,12.482772435670459,0.740354251327818,15,97,-0.5421851508422668,0.03680059149868723,-0.02976702788937936,0.9161316023599942,0.0,1.0,-0.13820405805783273,0.6232890986483091,0.4446792126578236,0.09675492870235448
bb15_ut12.mat,fast,bb15,theta,18.024218301314683,1.5956323672983104,15,11,-0.035714285714285705,0.8994469934720875,-0.1357142857142857,0.6296204418728145,0.35,0.2009453508162933,0.024999999999999998,0.9295289708192378,-0.28018745728030847,0.31179271708882084
bb15_ut12.mat,fast,bb15,alpha,18.374419614925277,1.411909894971273,15,6,0.125,0.6571356681869504,0.3571428571428571,0.19127476343157904,-0.075,0.7905107941552679,0.19999999999999998,0.4748139645221684,0.1168014847003389,0.6784719840340487
bb15_ut12.mat,fast,bb15,beta,15.78700799552377,1.0636129237137006,15,4,0.24285714285714283,0.38312834183934175,0.5535714285714285,0.03228710377012365,-0.028571428571428564,0.9194899083821857,0.6464285714285712,0.009214550689979985,0.14443016558587093,0.6075639941122382
bb15_ut12.mat,fast,bb15,gamma,20.393341704300852,1.3285381233782914,15,2,-0.25,0.36884629178393047,-0.23571428571428568,0.3977029459032728,-0.6892857142857142,0.0044737344509062,0.33928571428571425,0.2160289253419548,-0.3945780530777737,0.14554356193228932
bb15_ut13.mat,fast,bb15,delta,16.862592975903244,0.9811618071234356,15,32,0.1928571428571428,0.4910487016052232,0.014285714285714282,0.9596997645989476,0.09319056275524501,0.7411479945635531,0.2178571428571428,0.43539267351553756,0.5186535359109835,0.04760174454817512
bb15_ut13.mat,fast,bb15,theta,18.363263374869486,1.4786342842571887,15,11,-0.09999999999999999,0.7228973252791182,-0.30357142857142855,0.27135583600386853,-0.007142857142857141,0.9798442277615982,0.47142857142857136,0.07607042915033121,0.272975545216307,0.32493060439240573
bb15_ut13.mat,fast,bb15,alpha,20.619354229089954,1.5630124926565234,15,7,-0.16785714285714282,0.5498555542278019,0.2321428571428571,0.40509874069364893,-0.0035714285714285704,0.9899214068809781,-0.2928571428571428,0.289471667212401,0.544721003523828,0.03575687911838778
bb15_ut13.mat,fast,bb15,beta,17.301188291182346,1.3405786928798482,15,4,-0.007142857142857141,0.9798442277615982,-0.22499999999999998,0.420104686907635,-0.05357142857142857,0.8496099367776071,-0.04285714285714285,0.8794603130258999,-0.37341610468606423,0.170382362665789
bb15_ut13.mat,fast,bb15,gamma,23.452167602489077,1.5339862324944114,15,2,-0.42142857142857143,0.11769939585541649,-0.25,0.36884629178393047,0.16979452713930596,0.5451920388216422,-0.2714285714285714,0.3277893068411727,-0.2525003330886851,0.36391670718449853
bb15_ut14.mat,fast,bb15,delta,16.044809129979704,0.8949121659425504,15,49,0.3178571428571428,0.24829056581701822,0.43214285714285705,0.10769303754639799,-0.11712187015042266,0.6776338009306029,0.1464285714285714,0.602549920983054,-0.1728862296761255,0.5377859233225071
bb15_ut14.mat,fast,bb15,theta,18.225133405144184,1.6045344368009884,15,12,-0.2071428571428571,0.4588428049634703,0.024999999999999998,0.9295289708192378,0.13214285714285715,0.6387442188840665,-0.17857142857142855,0.5242843600465525,0.2907780474147325,0.29306789486875
bb15_ut14.mat,fast,bb15,alpha,18.587777488964797,1.4758052291613595,15,6,-0.06428571428571428,0.8199479653196377,0.5964285714285712,0.018931924687865177,-0.06071428571428571,0.8298120954425188,0.2178571428571428,0.43539267351553756,0.4097479599439157,0.12931842595107565
bb15_ut14.mat,fast,bb15,beta,15.849584896204638,1.2078954728620084,15,3,0.15714285714285714,0.5759526006037947,0.39642857142857135,0.1434945314423536,0.37499999999999994,0.16843274984674558,0.06071428571428571,0.8298120954425188,-0.06781193490054249,0.8102332032258448
bb15_ut14.mat,fast,bb15,gamma,20.863633870722953,1.2759119846585134,15,2,-0.15357142857142855,0.5847640949410158,0.3071428571428571,0.2654726857102779,0.37857142857142856,0.16409082655922064,0.3428571428571428,0.21092379341475206,0.5533490077193097,0.032371073981800835
bb15_ut15.mat,fast,bb15,delta,16.653961845822916,1.0696596831190248,15,67,-0.24285714285714283,0.38312834183934175,0.2178571428571428,0.43539267351553756,0.17417271443536012,0.534717324971788,0.2607142857142857,0.34797945986279355,0.3185990375774809,0.24712677871036418
bb15_ut15.mat,fast,bb15,theta,19.470748067901013,1.712005180114448,15,11,-0.3,0.27731678036838386,-0.39642857142857135,0.1434945314423536,0.0,1.0,0.39999999999999997,0.13959512937214466,0.1326749384631012,0.6373818426541336
bb15_ut15.mat,fast,bb15,alpha,20.665888314176772,1.6381533546045195,15,7,-0.10714285714285714,0.7039010016261615,-0.028571428571428564,0.9194899083821857,-0.21071428571428572,0.450957865215285,0.2285714285714285,0.41256617049636035,-0.28106565453232935,0.31021425878968334
bb15_ut15.mat,fast,bb15,beta,16.785985459157654,1.2831316344790862,15,4,-0.06071428571428571,0.8298120954425188,0.3214285714285714,0.24271904680166836,0.06428571428571428,0.8199479653196377,-0.05714285714285713,0.8396998687415758,-0.13297256410772043,0.6366202514913444
bb15_ut15.mat,fast,bb15,gamma,24.63740259661994,1.6383660630713612,15,2,-0.4678571428571427,0.0786302311543806,-0.35,0.2009453508162933,-0.6107142857142855,0.01559283142117561,-0.48571428571428565,0.06642631232518958,-0.45758197288891034,0.08633726894982177
bb15_ut16.mat,fast,bb15,delta,14.358101770959738,0.9169146605719323,15,81,-0.16958922195021908,0.5456854138963816,-0.5546025907020677,0.03189994779341833,0.0,1.0,-0.15583874449479593,0.5791637386068408,-0.21379541964848406,0.44421001069241006
bb15_ut16.mat,fast,bb15,theta,18.165388261980777,1.6604333076250508,15,12,-0.24285714285714283,0.38312834183934175,0.48214285714285704,0.06874953772064366,0.014285714285714282,0.9596997645989476,0.22142857142857136,0.42771371901637,-0.15737435525866045,0.5753833524232845
bb15_ut16.mat,fast,bb15,alpha,20.20868302510489,1.703067546210193,15,6,0.5035714285714286,0.05565451716115848,0.23928571428571427,0.39037931192023567,-0.0857142857142857,0.7613341261907667,-0.021428571428571425,0.9395779040128779,-0.13369734327389776,0.6347670343161735
bb15_ut16.mat,fast,bb15,beta,16.76307262674799,1.2951554410962303,15,3,0.3714285714285714,0.17284974708033998,-0.1464285714285714,0.602549920983054,-0.09285714285714285,0.742045009907367,-0.08214285714285713,0.7710285652881772,0.024703159868398956,0.9303638334615031
bb15_ut16.mat,fast,bb15,gamma,22.44612648855734,1.453005874206545,15,2,-0.30357142857142855,0.27135583600386853,0.3428571428571428,0.21092379341475206,0.1464285714285714,0.602549920983054,-0.05714285714285713,0.8396998687415758,0.28519902057770347,0.3028474636778652
bb15_ut17.mat,fast,bb15,delta,16.293495554447155,1.1915183462458823,15,32,-0.2321428571428571,0.40509874069364893,-0.41785714285714276,0.1211725360218785,-0.09319056275524501,0.7411479945635531,-0.2607142857142857,0.34797945986279355,0.12336448598130845,0.6613730683234115
bb15_ut17.mat,fast,bb15,theta,18.443156160858408,1.6966337408375933,15,10,-0.38928571428571423,0.15151193679039388,0.11785714285714284,0.6757115292213043,0.3142857142857143,0.2539400163236714,0.23571428571428568,0.3977029459032728,-0.3951888095380793,0.144865124958262
bb15_ut17.mat,fast,bb15,alpha,19.415493340973978,1.5144846017760878,15,7,-0.1607142857142857,0.5671967045803448,-0.09999999999999999,0.7228973252791182,0.38928571428571423,0.15151193679039388,0.3607142857142856,0.18655437415416354,-0.25022512096771077,0.3684009610876119
bb15_ut17.mat,fast,bb15,beta,16.227992746008447,1.1534852157065683,15,4,-0.3071428571428571,0.2654726857102779,0.010714285714285713,0.9697698761545686,0.23928571428571427,0.39037931192023567,0.15714285714285714,0.5759526006037947,0.40506329113924056,0.134190608751985
bb15_ut17.mat,fast,bb15,gamma,22.88365238685089,1.5179924526521673,15,2,0.2607142857142857,0.34797945986279355,0.1714285714285714,0.5412721760996331,-0.10357142857142855,0.7133796306287292,-0.12142857142857141,0.6664011137233894,0.014375613766876186,0.9594463482164219
bb15_ut18.mat,fast,bb15,delta,15.021374975058961,0.8847000760482933,15,44,-0.3378017434666193,0.21817294569292991,-0.4486150138101662,0.09348820539341617,0.15946622083596082,0.5702501433359646,-0.06970512166771509,0.8050279563340825,0.2587240775235929,0.3518046464751988
bb15_ut18.mat,fast,bb15,theta,19.048186476414028,1.6719834910263849,15,11,0.20357142857142854,0.46679507248911234,0.15,0.5936302027425882,-0.2178571428571428,0.43539267351553756,-0.3,0.27731678036838386,0.5178379354605918,0.0480138116853446
bb15_ut18.mat,fast,bb15,alpha,19.69132572572277,1.509703976921423,15,7,-0.15357142857142855,0.5847640949410158,0.3142857142857143,0.2539400163236714,0.2607142857142857,0.34797945986279355,0.010714285714285713,0.9697698761545686,0.5659749203081581,0.027858066630134896
bb15_ut18.mat,fast,bb15,beta,16.48338349039941,1.148354626750942,15,4,0.32499999999999996,0.23722543823723408,0.4678571428571427,0.0786302311543806,-0.10357142857142855,0.7133796306287292,0.3607142857142856,0.18655437415416354,-0.3540546287718791,0.19541818971143934
bb15_ut18.mat,fast,bb15,gamma,22.769279931426578,1.4696415909579637,15,2,0.3178571428571428,0.24829056581701822,0.19999999999999998,0.4748139645221684,-0.017857142857142853,0.9496353041738621,-0.15357142857142855,0.5847640949410158,-0.3913449846413211,0.14917049014494244
bb15_ut19.mat,fast,bb15,delta,16.736419140586612,0.9165562752195676,15,45,-0.25201082449096995,0.36487894465715487,-0.4164434191942978,0.1225665970973366,0.32794123642118345,0.23275967010436446,-0.14655948658340096,0.6022220228032136,-0.07084611854588908,0.8018944794575268
bb15_ut19.mat,fast,bb15,theta,19.18378173102248,1.5261902341200724,15,10,-0.07857142857142857,0.7807545523090466,-0.06071428571428571,0.8298120954425188,0.2642857142857143,0.3411737579900821,-0.13214285714285715,0.6387442188840665,0.33634774703822,0.22028664345628438
bb15_ut19.mat,fast,bb15,alpha,20.67452303051792,1.6111218291112983,15,7,0.3857142857142856,0.1556307945859602,0.6428571428571428,0.009739944695595262,-0.14285714285714282,0.6115222287644655,0.05357142857142857,0.8496099367776071,-0.010830395485610225,0.9694424150915457
